"ID","Code","CarOption","Version","Price","Sup_ID","Supplier","Address","Tel","Fax","Active","AssetGroupCode"
5851,"05851",ชุดสายไฟและขายึดกล่อง DVR,ปี 64,"3000.0000",2855,บริษัท คราทอส แทรคกิ้ง จำกัด,"968 อาคารอื้อจือเหลียง ชั้นที่ 5 ถนนพระราม 4 แขวงสีลม เขตบางรัก กรุงเทพฯ 10500","02-687-5360","02-687-5365",1,"0"
5852,"05852",กันชนท้าย (เจาะรูเซ็นเซอร์ 2 จุด),"","0.0000",0,,"","","",1,"0"
5853,"05853",กล่องแปลงสัญญาณกล้องมองหลังต่อเข้าจอวิทยุเดิม,"REVO,แคป,4 ประตู 2.4 Entry  ปี 64","1200.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
5854,"05854",แผงกั้นหลังคนขับปิดทึบ,HIACE ทึบ ปี 64,"8000.0000",3341,บริษัท นิพนธ์การช่าง จำกัด,"31/30 หมู่ที่ 7 ถนนบางนา-ตราด ตำบลบางโฉลง อำเภอบางพลี จังหวัดสมุทรปราการ 10540","02-752-2799","02-740-6864",1,"0"
5855,"05855",โปรแกรมบำรุงรักษารถยนต์จำนวน 12 คัน,เลขที่สัญญา 2564/MS005 ปี 64,"0.0000",1666,"TOYOTA MOTOR THAILAND CO.,LTD.","186/1 Moo 1 Old Railway Rd.,T.Samrong Tai,A.Phrapradaeng,Samutprakarn 10130","0-2386-1000","0-2386-1625",1,"0"
5856,"05856",โปรแกรมบำรุงรักษารถยนต์จำนวน 4 คัน,เลขที่สัญญา 2564/MS005 ปี 64,"0.0000",1666,"TOYOTA MOTOR THAILAND CO.,LTD.","186/1 Moo 1 Old Railway Rd.,T.Samrong Tai,A.Phrapradaeng,Samutprakarn 10130","0-2386-1000","0-2386-1625",0,"0"
5857,"05857",ค่าแรงลือหลังคาและเค้าเตอร์ชั้นบน,เรือ กลลำน้ำ (เรือเอี้ยมจุ๊น เมขลา 2) ปี 64,"88750.0000",4372,ห้างหุ้นส่วนจำกัด คานเรือศรีเจริญ,"286 หมู่ 6 ตำบลสายไหม อำเภอ สายไหม กรุงเทพฯ 10220","081-422-60050","",1,"0"
5858,"05858","งานไม้ ไม้สัก,ชุดทำแอก",เรือ กลลำน้ำ (เรือเอี้ยมจุ๊น เมขลา 2) ปี 64,"366153.9000",4372,ห้างหุ้นส่วนจำกัด คานเรือศรีเจริญ,"286 หมู่ 6 ตำบลสายไหม อำเภอ สายไหม กรุงเทพฯ 10220","081-422-60050","",1,"0"
5859,"05859",แร็กวางของบนหลังคาสแตนเลสแบบยาว,HIACE ปี 64,"15000.0000",3341,บริษัท นิพนธ์การช่าง จำกัด,"31/30 หมู่ที่ 7 ถนนบางนา-ตราด ตำบลบางโฉลง อำเภอบางพลี จังหวัดสมุทรปราการ 10540","02-752-2799","02-740-6864",1,"0"
5860,"05860",โปรแกรมบำรุงรักษารถยนต์จำนวน 5 คัน,เลขที่สัญญา 2564/MS006 ปี 64,"0.0000",1666,"TOYOTA MOTOR THAILAND CO.,LTD.","186/1 Moo 1 Old Railway Rd.,T.Samrong Tai,A.Phrapradaeng,Samutprakarn 10130","0-2386-1000","0-2386-1625",1,"0"
5861,"05861","ลำโพง HORN พร้อมเครื่องขยายเสียง,ไมล์",YARIS ATIV  ปี 64,"8500.0000",1853,บริษัท ที.เค.ดี. ไฟเบอร์ จำกัด,"888 ถนนหลวงแพ่ง แขวงทับยาว กรุงเทพฯ 10520","02-360-7555","02-738-1623",1,"0"
5862,"05862",แร็กยึดลำโพง HORN,YARIS ATIV  ปี 64,"4500.0000",1853,บริษัท ที.เค.ดี. ไฟเบอร์ จำกัด,"888 ถนนหลวงแพ่ง แขวงทับยาว กรุงเทพฯ 10520","02-360-7555","02-738-1623",1,"0"
5863,"05863",สติกเกอร์ INK-JET ตามแบบ TDS,YARIS ATIV  ปี 64,"6000.0000",1853,บริษัท ที.เค.ดี. ไฟเบอร์ จำกัด,"888 ถนนหลวงแพ่ง แขวงทับยาว กรุงเทพฯ 10520","02-360-7555","02-738-1623",1,"0"
5864,"05864",เปลี่ยนยาง BS 205/55R16 จำนวน 5 เส้น (1 ชุด),ALTIS 1.8 HV Smart ปี 64,"19626.1500",2269,บริษัท ก.เจริญการยาง ค็อกพิก จำกัด ( พระโขนง ),"146/5-7 ถนนสุขุมวิท 71 แขวงพระโขนงเหนือ เขตวัฒนา กรุงเทพฯ 10110","02-391-0952","02-391-7638",1,"0"
5865,"05865",ฟิล์ม CERAMIC ยี่ห้อ LAMINA รอบคัน 60% บานหน้า 60%,"","0.0000",0,,"","","",1,"0"
5866,"05866","WARRANTY 2 ปี หรือ 40,000 กม.","","0.0000",0,,"","","",1,"0"
5867,"05867","ตู้บรรทุกสินค้าอลูมิเนียม ใน 1,580x2,200x1,900 มม.",REVO ตู้แห้ง ปี 64,"175000.0000",2695,บริษัท ฟรูฮาฟ มหาจักร จำกัด,"67/16 หมู่ 5 แขวงโคกแฝด เขตหนองจอก จังหวัดกรุงเทพฯ 10530","02-548-3730-39","02-988-0588",1,"0"
5868,"05868",เปลี่ยนยาง BS 215/55R17 จำนวน 5 เส้น (1 ชุด),CAMRY 2.5 HV  ปี 64,"22663.5500",2269,บริษัท ก.เจริญการยาง ค็อกพิก จำกัด ( พระโขนง ),"146/5-7 ถนนสุขุมวิท 71 แขวงพระโขนงเหนือ เขตวัฒนา กรุงเทพฯ 10110","02-391-0952","02-391-7638",1,"0"
5869,"05869",เปลี่ยนยาง BS 205/65R16 จำนวน 5 เส้น (1 ชุด),CAMRY 2.0 G  ปี 64,"23785.0500",2269,บริษัท ก.เจริญการยาง ค็อกพิก จำกัด ( พระโขนง ),"146/5-7 ถนนสุขุมวิท 71 แขวงพระโขนงเหนือ เขตวัฒนา กรุงเทพฯ 10110","02-391-0952","02-391-7638",1,"0"
5870,"05870",ยางทั้ง 5 เส้นอายุการผลิตไม่เกิน 10 เดือน ณ ส่งมอบ,"","0.0000",0,,"","","",1,"0"
5871,"05871",หลังคาอลูมิเนียมทึบภายในบุไม้อัด,"REVO แคป,ช่วงยาว สูงจากพื้นกระบะ 2.00 ม. ปี 64","35000.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
5872,"05872",หลังคาทรงเตี้ย,แคป ( SR-5 ) MG ปี 64,"33000.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
5873,"05873",บันไดข้างไฟฟ้า,"","0.0000",0,,"","","",1,"0"
5874,"05874",หลังคาทรงสูง,แคป (  840N    ) MG ปี 64,"25500.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
5875,"05875",หลังคาทรงเตี้ย,"4 ประตู (  SR-5  ) MG ปี 64","31500.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
5876,"05876",พ่นกันสนิมแบบพิเศษ,ปี 64,"2800.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
5877,"05877",ฟิล์ม V-KOOL รอบคัน รุ่น VK55 บานหน้าเต็ม รุ่น J60,สี Green,"0.0000",0,,"","","",1,"0"
5878,"05878",เปลี่ยนยาง BS 265/65R17 A/T  จำนวน 5 เส้น (1 ชุด),"4 ประตู 2.4 Pre Entry,Mid 4WD ปี 64","31775.7000",2269,บริษัท ก.เจริญการยาง ค็อกพิก จำกัด ( พระโขนง ),"146/5-7 ถนนสุขุมวิท 71 แขวงพระโขนงเหนือ เขตวัฒนา กรุงเทพฯ 10110","02-391-0952","02-391-7638",1,"0"
5879,"05879","บำรุงรักษาฟรี 150,000 กม. บวกเพิ่ม 143,380 บาท",รวมแบตเตอรี่ ยางปกติและยางบรรทุก,"0.0000",0,,"","","",1,"0"
5880,"05880",ระบบติดตามข้อมูลแบบออนไลน์,รถสไลด์ ปี 64,"12800.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
5881,"05881",New Car Warranty ฟรี 3 ปี ไม่จำกัดระยะทาง,"","0.0000",0,,"","","",1,"0"
5882,"05882",ซื้อเพิ่ม Premium Package Warranty 2 ปี,"ราคา 1,500,000 บาท","0.0000",0,,"","","",1,"0"
5883,"05883",Ferrari Box,"","0.0000",0,,"","","",1,"0"
5884,"05884",กระเป๋าเอกสาร,"","0.0000",0,,"","","",1,"0"
5885,"05885",Cavallino Box,"","0.0000",0,,"","","",1,"0"
5886,"05886",แผ่นยึดติดป้ายทะเบียน,"","0.0000",0,,"","","",1,"0"
5887,"05887",Battery Conditioner,"","0.0000",0,,"","","",1,"0"
5888,"05888","ตู้แครี่บอยCOOL BOX ภายใน 1,580x2,200x1,900 มม...",แอร์ ยี่ห้อ THERMO ปี 64,"266500.0000",1853,บริษัท ที.เค.ดี. ไฟเบอร์ จำกัด,"888 ถนนหลวงแพ่ง แขวงทับยาว กรุงเทพฯ 10520","02-360-7555","02-738-1623",1,"0"
5889,"05889",ยาง BF 265/60R18 ALL Terrain  จำนวน 5 เส้น,KO2 REVO Rocco ปี 64,"44500.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
5890,"05890",แร็คหลังคาอูมิเนียมสีดำ ขนาด 90 x 120 ซม.,VRK-02,"9000.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
